author_name
Colleen Sexton
Collin Deckerman
Colm Meaney
Colm Tóibín
Colson Whitehead
Colum McCann
Commander X
Confucius
Connie Hirsch
Connie Mason
Connie Willis
Conor Cruise O'Brien
Conor McPherson
Constance Ash
Constance Garnett
Constance O'Banyon
Cook's Illustrated Magazine
Cordwainer Smith
Corinna Milborn
Corinne Hofmann
Cormac McCarthy
Cornel West
Cornelia Funke
Cornelia Maude Spelman
Cornelius Agrippa
Cornell Woolrich
Cortney Skinner
Cory Doctorow
Courtney E. Martin
Craig Johnson
Craig Dirgo
Craig Hamilton
Craig Keller
Craig L. Johnson
Craig Raine
Craig Scharlin
Craig Thompson
Cris Dornaus
Crissy Trask
Cristina García
Crystal Lacey Winslow
Csilla Kleinheincz
Curt Meyer-Clason
Curtis Arnold
Curtis Saxton
Curtis Sittenfeld
Cyd Moore
Cynthia Brantley Johnson
Cynthia Chin-Lee
Cynthia Griffin Wolff
Cynthia Harrod-Eagles
Cynthia J. Arnson
Cynthia Ozick
Cynthia Palmer
Cynthia Rylant
Cynthia Voigt
Cynthia W. Shelmerdine
Cynthia Ward
Cyril Luckham
Czesław Miłosz
D. Medina Lasansky
D. Rajagopal
D. Streamer
D. Thin
